poll_id,numeric_grade,pollscore,transparency_score,state,poll_start_date,poll_end_date,question_id,sample_size,race_id,cycle,office_type,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
85647,2.9,-1.0,8.0,New Hampshire,,,190485,500.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,50.2
85682,1.9,-0.3,3.0,0,,,190969,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,71.0
85682,1.9,-0.3,3.0,0,,,190969,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,12.0
85682,1.9,-0.3,3.0,0,,,190969,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,13.0
85641,2.4,-0.5,6.0,New Hampshire,,,190465,1398.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,52.0
85641,2.4,-0.5,6.0,New Hampshire,,,190465,1398.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,38.0
85641,2.4,-0.5,6.0,New Hampshire,,,190465,1398.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,6.0
85641,2.4,-0.5,6.0,New Hampshire,,,190465,1398.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Binkley,31027,Ryan Binkley,0.0
85639,2.9,-1.0,8.0,New Hampshire,,,190449,500.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,5.2
85639,2.9,-1.0,8.0,New Hampshire,,,190449,500.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,33.8
85639,2.9,-1.0,8.0,New Hampshire,,,190449,500.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,50.4
85626,3.0,-1.1,9.0,0,,,191072,588.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,68.0
85626,3.0,-1.1,9.0,0,,,191072,588.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,10.0
85626,3.0,-1.1,9.0,0,,,191072,588.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,9.0
85626,3.0,-1.1,9.0,0,,,191072,588.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
85626,3.0,-1.1,9.0,0,,,191072,588.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85683,1.9,-0.3,3.0,0,,,190970,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,67.0
85683,1.9,-0.3,3.0,0,,,190970,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,12.0
85683,1.9,-0.3,3.0,0,,,190970,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,14.0
85674,2.9,-1.0,9.0,New Hampshire,,,190650,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,11.0
85674,2.9,-1.0,9.0,New Hampshire,,,190650,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,34.0
85674,2.9,-1.0,9.0,New Hampshire,,,190650,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,50.0
85631,1.9,-0.3,3.0,0,,,190971,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,66.0
85631,1.9,-0.3,3.0,0,,,190971,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,12.0
85631,1.9,-0.3,3.0,0,,,190971,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,14.0
85646,2.9,-1.1,7.0,Texas,,,190488,685.0,8891,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,7.2
85646,2.9,-1.1,7.0,Texas,,,190488,685.0,8891,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Haley,16640,Nikki Haley,10.5
85646,2.9,-1.1,7.0,Texas,,,190488,685.0,8891,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,3.7
85646,2.9,-1.1,7.0,Texas,,,190488,685.0,8891,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Trump,16651,Donald Trump,68.6
85646,2.9,-1.1,7.0,Texas,,,190488,685.0,8891,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.1
85646,2.9,-1.1,7.0,Texas,,,190503,460.0,8890,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Biden,19368,Joe Biden,72.3
85646,2.9,-1.1,7.0,Texas,,,190503,460.0,8890,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,4.7
85646,2.9,-1.1,7.0,Texas,,,190503,460.0,8890,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Williamson,30969,Marianne Williamson,6.2
85621,2.3,-0.2,5.0,New Hampshire,,,190367,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,4.0
85621,2.3,-0.2,5.0,New Hampshire,,,190367,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,40.0
85621,2.3,-0.2,5.0,New Hampshire,,,190367,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85621,2.3,-0.2,5.0,New Hampshire,,,190367,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
85621,2.3,-0.2,5.0,New Hampshire,,,190367,600.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,40.0
85622,2.3,-0.2,5.0,New Hampshire,,,190368,600.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,28.0
85622,2.3,-0.2,5.0,New Hampshire,,,190368,600.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Williamson,30969,Marianne Williamson,3.0
85622,2.3,-0.2,5.0,New Hampshire,,,190368,600.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Biden,19368,Joe Biden,58.0
85638,1.9,-0.3,3.0,0,,,190972,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,68.0
85638,1.9,-0.3,3.0,0,,,190972,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,11.0
85638,1.9,-0.3,3.0,0,,,190972,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,13.0
85668,0.0,0.0,1.0,Iowa,,,190580,1092.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,52.1
85668,0.0,0.0,1.0,Iowa,,,190580,1092.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,19.3
85668,0.0,0.0,1.0,Iowa,,,190580,1092.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,18.5
85668,0.0,0.0,1.0,Iowa,,,190580,1092.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.5
85668,0.0,0.0,1.0,Iowa,,,190580,1092.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.7
85648,2.9,-1.1,7.0,California,,,190506,377.0,8764,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Trump,16651,Donald Trump,61.8
85648,2.9,-1.1,7.0,California,,,190506,377.0,8764,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Haley,16640,Nikki Haley,9.9
85648,2.9,-1.1,7.0,California,,,190506,377.0,8764,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,5.7
85648,2.9,-1.1,7.0,California,,,190506,377.0,8764,2024,U.S. President,0.0,3/5/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.7
85648,2.9,-1.1,7.0,California,,,190507,578.0,8763,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Biden,19368,Joe Biden,72.0
85648,2.9,-1.1,7.0,California,,,190507,578.0,8763,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Williamson,30969,Marianne Williamson,5.4
85648,2.9,-1.1,7.0,California,,,190507,578.0,8763,2024,U.S. President,0.0,3/5/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,2.8
85610,2.9,-1.1,7.0,Iowa,,,190327,532.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,14.8
85610,2.9,-1.1,7.0,Iowa,,,190327,532.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,21.4
85610,2.9,-1.1,7.0,Iowa,,,190327,532.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.9
85610,2.9,-1.1,7.0,Iowa,,,190327,532.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,56.5
85610,2.9,-1.1,7.0,Iowa,,,190327,532.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.7
85610,2.9,-1.1,7.0,Iowa,,,190344,367.0,8789,2024,U.S. President,0.0,0,caucus,False,False,DEM,Biden,19368,Joe Biden,71.6
85610,2.9,-1.1,7.0,Iowa,,,190344,367.0,8789,2024,U.S. President,0.0,0,caucus,False,False,DEM,Phillips,31103,Dean Phillips,2.3
85610,2.9,-1.1,7.0,Iowa,,,190344,367.0,8789,2024,U.S. President,0.0,0,caucus,False,False,DEM,Williamson,30969,Marianne Williamson,4.9
85611,1.9,-0.3,3.0,0,,,190328,3926.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,69.0
85611,1.9,-0.3,3.0,0,,,190328,3926.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,12.0
85611,1.9,-0.3,3.0,0,,,190328,3926.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,11.0
85611,1.9,-0.3,3.0,0,,,190328,3926.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
85611,1.9,-0.3,3.0,0,,,190328,3926.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85608,3.0,-1.1,9.0,0,,,190330,721.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,14.0
85608,3.0,-1.1,9.0,0,,,190330,721.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,12.0
85608,3.0,-1.1,9.0,0,,,190330,721.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85608,3.0,-1.1,9.0,0,,,190330,721.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
85608,3.0,-1.1,9.0,0,,,190330,721.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,69.0
85619,1.9,-0.3,3.0,0,,,190365,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,69.0
85619,1.9,-0.3,3.0,0,,,190365,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,11.0
85619,1.9,-0.3,3.0,0,,,190365,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,12.0
85619,1.9,-0.3,3.0,0,,,190365,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
85619,1.9,-0.3,3.0,0,,,190365,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85645,2.0,-0.1,6.0,0,,,190484,419.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,13.0
85645,2.0,-0.1,6.0,0,,,190484,419.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,6.0
85645,2.0,-0.1,6.0,0,,,190484,419.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,7.0
85645,2.0,-0.1,6.0,0,,,190484,419.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,63.0
85645,2.0,-0.1,6.0,0,,,190484,419.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Binkley,31027,Ryan Binkley,1.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,16.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,20.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,8.0
85607,2.8,-1.2,7.5,Iowa,,,190329,705.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,48.0
85605,2.0,-0.3,5.0,Iowa,,,190303,850.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,51.0
85605,2.0,-0.3,5.0,Iowa,,,190303,850.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,17.0
85605,2.0,-0.3,5.0,Iowa,,,190303,850.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,17.0
85605,2.0,-0.3,5.0,Iowa,,,190303,850.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,7.0
85605,2.0,-0.3,5.0,Iowa,,,190303,850.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85618,1.9,-0.3,3.0,0,,,190364,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,68.0
85618,1.9,-0.3,3.0,0,,,190364,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,11.0
85618,1.9,-0.3,3.0,0,,,190364,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,11.0
85618,1.9,-0.3,3.0,0,,,190364,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.0
85618,1.9,-0.3,3.0,0,,,190364,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,52.4
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,17.2
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,12.6
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,11.9
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Binkley,31027,Ryan Binkley,2.4
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Christie,16659,Chris Christie,2.1
86930,1.1,0.2,7.0,Iowa,,,198906,448.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.3
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Christie,16659,Chris Christie,11.5
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,6.5
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,28.3
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,3.7
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,44.1
85588,2.9,-1.1,7.0,New Hampshire,,,190234,751.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.7
85588,2.9,-1.1,7.0,New Hampshire,,,190256,590.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Williamson,30969,Marianne Williamson,5.2
85588,2.9,-1.1,7.0,New Hampshire,,,190256,590.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,15.6
85588,2.9,-1.1,7.0,New Hampshire,,,190256,590.0,8849,2024,U.S. President,0.0,1/23/24,primary,False,False,DEM,Biden,19368,Joe Biden,49.0
85617,1.9,-0.3,3.0,0,,,190363,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,67.0
85617,1.9,-0.3,3.0,0,,,190363,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,11.0
85617,1.9,-0.3,3.0,0,,,190363,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,11.0
85617,1.9,-0.3,3.0,0,,,190363,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.0
85617,1.9,-0.3,3.0,0,,,190363,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,1.0
85589,2.9,-1.0,8.0,Iowa,,,190235,500.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Christie,16659,Chris Christie,1.8
85589,2.9,-1.0,8.0,Iowa,,,190235,500.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,12.8
85589,2.9,-1.0,8.0,Iowa,,,190235,500.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,20.4
85589,2.9,-1.0,8.0,Iowa,,,190235,500.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.2
85589,2.9,-1.0,8.0,Iowa,,,190235,500.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,54.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Trump,16651,Donald Trump,55.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,DeSantis,16646,Ron DeSantis,14.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Haley,16640,Nikki Haley,14.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,8.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Christie,16659,Chris Christie,4.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Binkley,31027,Ryan Binkley,2.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85592,2.4,-0.2,8.0,Iowa,,,190279,433.0,8790,2024,U.S. President,0.0,1/15/24,caucus,False,False,REP,Stuckenberg,31149,David Stuckenberg,0.0
85594,1.0,0.3,1.0,Michigan,,,190299,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Biden,19368,Joe Biden,73.0
85594,1.0,0.3,1.0,Michigan,,,190299,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Williamson,30969,Marianne Williamson,9.0
85594,1.0,0.3,1.0,Michigan,,,190299,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,3.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Burgum,31006,Doug Burgum,3.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Christie,16659,Chris Christie,8.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,9.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Haley,16640,Nikki Haley,19.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,2.0
85601,1.0,0.3,1.0,Michigan,,,190297,600.0,8822,2024,U.S. President,0.0,2/27/24,primary,False,False,REP,Trump,16651,Donald Trump,53.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Phillips,31103,Dean Phillips,2.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Whitmer,28588,Gretchen Whitmer,34.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Newsom,18945,Gavin Newsom,18.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Harris,16661,Kamala Harris,13.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Shapiro,30877,Josh Shapiro,8.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Sanders,19238,Bernie Sanders,2.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Buttigieg,16662,Pete Buttigieg,9.0
85602,1.0,0.3,1.0,Michigan,,,190283,600.0,8821,2024,U.S. President,0.0,2/27/24,primary,False,False,DEM,Polis,29345,Jared Polis,7.0
85598,2.4,-0.5,6.0,New Hampshire,,,190287,1194.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Trump,16651,Donald Trump,45.0
85598,2.4,-0.5,6.0,New Hampshire,,,190287,1194.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Haley,16640,Nikki Haley,31.0
85598,2.4,-0.5,6.0,New Hampshire,,,190287,1194.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Christie,16659,Chris Christie,9.0
85598,2.4,-0.5,6.0,New Hampshire,,,190287,1194.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.0
85598,2.4,-0.5,6.0,New Hampshire,,,190287,1194.0,8850,2024,U.S. President,0.0,1/23/24,primary,False,False,REP,DeSantis,16646,Ron DeSantis,6.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,65.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,11.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,9.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Christie,16659,Chris Christie,1.0
85578,3.0,-1.1,9.0,0,,,191070,580.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,65.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Haley,16640,Nikki Haley,12.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,DeSantis,16646,Ron DeSantis,10.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Christie,16659,Chris Christie,1.0
85578,3.0,-1.1,9.0,0,,,191071,533.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Hutchinson,30191,Asa Hutchinson,0.0
85616,1.9,-0.3,3.0,0,,,190362,2476.0,8916,2024,U.S. President,0.0,0,primary,False,False,REP,Trump,16651,Donald Trump,68.0
